0.45010138	-0.90323377	0.22993314	-0.5293004	-0.58737606	-0.1569571	0.11966162	0.0641129	-0.26063028	-0.05352366	0.3926518	0.2742699	0.348325	-0.35409954	-0.028901028	0.19539204	-0.28015432	-0.20461169	-0.54114455	-0.32658732	0.06747008	0.04960119	0.045078307	-0.026725644	0.17101553	0.6541764	-0.33571783	-0.8598062	0.03261422	0.39006633	-0.72143954	-0.51492184	-0.86000013	0.55168307	-0.17831719	-0.28094918	0.28390756	-0.3022004	-0.21673381	0.64215106	-0.22908892	0.78587735	-0.09044326	0.67590934	0.6746663	0.22593682	-0.104813844	0.16196708	0.16846038	0.6330439	0.5268759	-0.015587019	0.27995855	0.011531772	0.21851505	0.038867302	-0.19722278	0.9525237	-0.30531234	0.021816703	0.43846923	-0.68029743	0.299938	-0.16827683	0.33858994	-0.07222779	0.26010737	0.1429902	-0.2808998	0.10492581	-0.8826495	0.2644261	-0.34837827	0.07681909	0.97989935	0.7939482	0.033391096	0.522937	0.20327683	0.24942054	-0.408315	0.6968032	-0.19221358	-0.49965116	0.55913895	-0.0375387	-0.27139467	-0.92532164	-0.3440408	0.012551829	0.29743838	1.1227417	0.7086197	-0.8291048	0.03709114	-0.2654407	0.3230502	-0.43786663	-0.17802644	0.20525894
-0.40599668	-0.6675291	-0.60070163	0.25764185	-0.24640848	0.30970037	0.45136932	-0.4181407	-0.353873	0.12883753	-1.1951447	0.6065646	-0.51605743	-0.4403788	0.04916543	-0.14465438	0.35627332	1.0206233	0.40814215	-0.464867	-1.2375479	0.28843987	0.2910705	1.1622906	-0.09437794	0.31730673	-0.032098778	-0.5199182	-0.39692602	-0.59592336	0.33207756	-0.29674736	-0.064351134	0.40725064	-0.82799023	0.29937884	-0.2550938	0.6718489	-0.35259497	0.51756066	0.19769014	0.57773197	-0.7390016	-0.13459325	0.43093038	0.3166988	0.53362983	0.1765274	0.30066872	0.57681406	0.8387595	-0.12929618	-0.4213597	-0.2403843	-0.6198713	-0.29193237	0.00100133	-0.24414058	-0.4743409	-0.04848379	0.23412764	0.04222864	-0.20876683	1.1103035	0.6533727	0.4651508	-0.031989764	0.19523475	-0.43716863	0.7310965	-0.27568695	0.21573019	0.7552161	0.49000084	0.7258102	0.5995867	0.47662482	0.041541588	0.67454135	0.70216393	-0.8587053	0.013839414	-0.9747049	-0.28422138	-0.06132784	0.21213928	-0.4597912	-0.07131157	-0.62385315	0.043862052	-0.5280008	0.9303929	0.06394856	-0.5961426	0.008237348	0.33235398	0.66497	-0.15258469	-0.14284109	-0.97319484
0.07256687	-0.7557741	-0.6164619	0.30546582	-0.30614713	0.21671885	1.0939308	-0.3898066	-0.2625093	0.18888052	-0.8182827	1.1041032	-0.26551315	-0.7228338	0.08202373	-0.18959399	0.5439429	1.1108619	0.5978317	-0.8287613	-0.8741076	0.26775068	-0.033165038	1.4587466	-0.3460141	0.24471666	-0.34646156	-0.30367038	0.120643996	-0.06976218	-0.22542654	-0.1209069	-0.36741948	0.3333808	-1.0304784	0.47188106	0.0067378273	1.0878053	-0.55191356	0.3955519	0.1843065	0.97430927	-0.4977439	0.08788489	0.76451486	0.38267168	0.76048726	0.38812795	0.047987476	0.69483817	0.59208685	0.3980845	-0.16068152	-0.8528223	-0.34677723	0.18676612	-0.6425502	0.44676542	-0.4280039	0.34827998	-0.38592264	-0.38311943	0.073063254	0.44606942	0.6948209	0.19887358	0.258008	0.4675457	-0.07952108	0.4128118	-0.18537909	0.27498797	0.053425033	0.24671207	0.7797553	0.9119632	0.39482543	-0.03743861	0.86360204	0.43004248	-0.62042254	0.20883454	-0.6704403	-0.39288542	0.34170133	0.22056764	-0.25000888	-0.26766676	-0.04330613	-0.0988375	-0.07692136	0.7550985	0.04609451	-0.4176619	-0.14009911	-0.060621276	0.7711924	0.1078552	-0.003359989	-0.66951865
-0.29697314	-0.4634233	-0.4006157	0.52413875	-0.7516224	0.31960127	0.78880054	-0.168146	-0.6060159	-0.70184886	-0.85042864	1.7990818	-0.25163513	-0.5139817	0.167314	-1.072568	0.36303675	1.506042	-0.28979656	-0.71766883	-0.3975786	-0.06647963	-0.23151524	0.2477904	-0.03952586	0.8981025	-0.09866087	-1.0098219	-0.425177	0.21759641	-0.49839577	-0.12745513	-0.31655088	-0.1439204	-0.741417	0.068294615	0.10709196	-0.058335714	-0.6181827	1.4925988	-0.12823685	0.6536487	-0.26787585	0.025998253	0.66669345	-0.08787181	0.258241	-0.46382266	0.73511386	0.3325746	0.9450815	0.18534487	-0.3676524	0.25342107	-0.17662804	-0.7778932	-0.44075593	0.9713478	0.45472968	-0.84991235	0.6953808	-0.18602267	0.1717054	1.097786	0.33204108	0.7666498	0.042516034	-0.0203098	0.15666401	0.10395515	-0.9851323	0.7186377	-0.5878645	-0.119531184	0.7891398	0.40543747	0.801258	-0.33863935	0.03402864	1.5356711	-0.4481486	1.2334208	-0.95517987	0.06613816	0.016763663	-0.028534766	-0.44735727	-0.7579394	-1.0221263	-0.030989138	0.2490883	1.2841209	-0.25542122	-0.0785267	0.57745534	-0.50241786	1.1202339	-0.9998271	0.09212603	-0.5792584
-0.05364852	-0.33957607	0.052162614	0.09371338	-0.59866494	0.4423464	0.15194477	0.2996325	-0.39425465	-0.31289268	-0.05444696	0.7582857	0.30618346	-0.2725225	0.38085884	-0.49322116	-0.19314326	0.23998757	-0.559966	-0.32785037	0.16345342	-0.08998516	-0.14902246	-0.7924292	-0.0008385211	0.92999756	-0.34596086	-0.86208206	-0.17984587	0.44937882	-0.6824601	-0.4371234	-0.12792163	0.047798365	0.06957979	-0.5910081	0.34174553	-0.37846974	-0.3584572	1.0801423	-0.10401963	0.08500093	-0.22365141	0.31363246	0.93395793	0.18283759	-0.11129876	-0.3180491	0.56356066	0.35901415	0.69968295	-0.26371986	-0.13440648	0.018562336	0.07856247	-0.47107375	-0.59302425	0.9834404	0.15826157	-0.28800687	0.7951028	-0.380365	0.5001106	0.14980654	0.010154205	0.16232467	0.42782924	0.26190072	0.10149978	0.15038091	-0.6140846	0.51870567	-0.63373613	-0.27505684	0.7147681	0.4018247	0.33948997	0.16146845	-0.048073128	0.6191407	-0.19566652	0.8867158	-0.64234674	-0.24267045	-0.04197658	-0.021865772	-0.8191171	-0.9755409	-0.94254446	0.06554982	0.57500273	1.2138938	0.3049717	-0.31501678	0.46332183	-0.49470907	0.5903723	-0.8896079	-0.278322	-0.49726436
0.16834627	-1.0272721	-0.13421427	-0.38456434	-0.16872211	0.04667638	0.08300396	-0.5833907	0.32428744	0.42706463	-0.42313403	0.14157537	-1.152615	-0.8800076	0.23813976	0.67933893	0.4551874	0.6671714	0.6429667	-0.34369564	-1.3070787	0.4861848	0.3066368	1.7052373	-0.22350247	0.077691495	0.28420576	-0.7338994	0.43358096	-0.40884775	0.5448714	-0.9266038	-0.9486144	0.60482407	-0.76364	0.71271783	0.38031378	1.2184751	-0.0184688	0.24451615	0.31683257	0.9356236	-0.58816445	0.6672062	0.18080771	0.07705432	-0.29275212	0.35666153	-0.1663025	0.6389807	0.49420503	-0.17986262	-0.45077816	-0.7101739	-0.43507954	0.49234456	-0.4636614	-0.1897824	-0.86240643	0.68650985	-0.49033076	-0.0012686898	-0.16081601	0.20787257	0.7033705	0.17287897	0.5975798	0.30360615	-0.91028386	0.87178814	-0.68100435	-0.3564609	0.71649045	1.2936349	1.1524689	1.2106876	-0.25326702	0.41232285	0.9964992	0.36807057	-0.7646908	-0.045515563	-0.84467816	-0.9197752	0.53458816	0.022335414	-0.4362925	0.4327532	0.23426548	-0.2353393	-0.746663	0.9268639	0.45336843	-0.7486013	-0.70836794	0.012434344	-0.033029124	0.27315113	-0.18408567	-0.70929486
0.14758869	-0.76706624	-0.14331806	-0.137484	-1.0734228	0.69043475	0.55150944	-0.46423152	0.17859532	0.7508919	0.7357232	1.1595926	-0.024918126	-0.27977303	-0.12409623	1.3177254	-0.5323306	-0.71255535	-1.450631	-0.3045493	-0.03750847	0.14997405	0.2624551	0.12774327	-0.79660594	-0.82169896	-0.42674655	-0.046351764	0.6441574	0.41216806	0.19287103	-0.18548752	-0.45010483	-0.28126422	-0.32038346	0.33326146	0.3512718	-0.48475155	-0.17563383	-0.05750362	-0.46902722	-0.54693675	-0.9687111	0.30459678	0.8357204	-0.53959024	-0.31663385	-0.065396234	0.35751894	0.55808336	0.14971839	0.07371553	0.5335399	-0.44852024	0.12760589	0.7293328	0.8552452	0.38841945	-1.4637556	-0.22464703	0.5881636	-0.49120563	0.5151966	-1.5884038	0.48392734	-0.10001575	0.14919817	0.40304992	-0.60754555	-0.0949528	0.020039111	0.24606687	0.27072576	-1.0564396	1.4902867	-0.20140451	1.0696534	0.3881161	0.7708129	-0.16924834	-0.06437101	1.165213	1.1806365	-0.5737944	-0.57609105	-0.79760087	0.4857751	-0.08672124	-0.22665502	-0.5557051	0.073981166	0.09944989	0.2923527	-0.4497111	0.0022987914	0.5672739	1.0546257	0.208428	-1.2082585	0.2713248
-0.09711002	-1.2512336	0.112128384	0.16005766	-0.12354877	0.9674233	0.19831325	0.73034614	-0.13923712	0.7984473	0.14555003	1.6274142	-0.3425632	-0.5926357	0.5946308	0.96788913	-0.7461108	0.0862251	-0.36643016	-0.63330483	-0.007823794	1.0537828	0.92759824	-0.07092278	0.9155684	0.06819084	1.155399	-0.2591732	1.2933612	0.75255895	0.32986972	-0.019301899	-1.6314462	-0.42970723	-0.4760069	1.2345939	-0.12316488	-1.1605244	0.44173717	1.337788	0.3194424	0.9249692	0.16356088	0.2943689	-0.19303505	-0.57997495	-1.3296789	0.5948266	-0.277969	-0.15706636	0.48615608	-0.58740777	0.6938417	-0.083715245	0.6758423	0.46935767	-0.7671319	1.3595257	0.19531955	-0.06130203	0.8369688	-0.14439102	0.4559259	0.53587264	0.68597484	1.5558676	-0.26200563	-1.6656989	-1.41104	-0.18785158	-1.4736576	0.3326596	0.51878524	0.5459003	0.42109537	0.185127	1.2051415	0.5696534	0.050588258	1.5075799	-0.09368937	1.3158342	-0.7851546	-0.46659854	-1.1225866	0.54352146	-0.9450809	-0.71703196	-0.79626757	-0.98166054	-0.23134224	0.41374657	-0.70676756	-1.0631356	-0.61229515	-0.5599273	0.83202314	-0.7841094	0.50099236	1.4601185
0.5049977	-0.374952	-0.044206325	-0.079487994	0.34280077	-0.77013123	0.39268658	-0.7644668	0.07237564	-0.33141732	0.028174937	0.2156247	-0.102333896	-0.12572034	-0.2717982	-0.17638816	0.15043715	-0.105294935	0.17880836	0.022445574	-0.10322919	0.24013259	-0.16248833	0.62800795	0.1780837	-0.21918865	-0.18098378	0.47678632	0.30382743	-0.34826565	-0.3392408	0.369845	-0.7469363	0.65076387	-0.4067913	0.26153165	0.06700394	0.45674044	-0.29741114	-0.0348641	0.003329352	1.6190622	0.31289604	0.43251023	-0.35254213	-0.58022696	0.43933663	0.25221625	0.023027375	0.4737149	0.2952357	0.55651206	0.3833383	-0.114133455	-0.29244295	-0.5030052	0.26089326	0.3168211	-0.35353583	0.23832227	-0.018587554	-0.6869775	-0.12268897	-0.5083955	0.14843328	-0.36447373	0.22662981	0.43856886	-0.07593839	-0.36702448	0.1653213	0.52225417	-0.025308795	-0.08599219	0.71436846	1.0417031	0.021569617	0.045052577	0.39325044	0.3345799	-0.0014792747	-0.24258709	0.750889	-0.51674026	0.7150979	-0.6409163	-0.033766374	0.19018382	-0.20581096	-0.5819468	0.3599982	-0.09797349	0.8421703	-0.6390806	-0.03776767	0.08706093	0.16153361	0.07674505	0.35700783	0.07050153
0.12888017	-0.0006083964	0.5221115	0.014707138	-0.3026576	-0.98931575	0.005074105	-1.192624	0.53434265	-1.5675899	0.059809465	-0.27469596	-0.5118995	0.074930206	-0.46141246	-0.7656684	0.1638823	-0.23666133	-0.27740693	0.100249745	0.37557468	-0.08266909	-0.5400258	0.1331999	0.6384395	-0.14754166	0.3150785	0.100685194	0.10384955	-0.47409448	-0.1891419	0.89912224	-0.5091758	0.17553468	-0.04712584	0.2400224	0.61517346	0.5204055	-0.2625168	0.14211906	-0.015866479	1.5225857	0.8891179	0.35450393	-0.828497	-1.5734117	0.20164731	-0.61417353	0.3108004	-0.066371515	-0.034533754	1.133178	-0.09428298	0.16655788	-0.41663244	-1.3339663	0.1696174	0.09029091	0.25425127	-0.34495756	0.12104121	-0.041024238	0.20955041	-0.5603433	-0.7871633	0.32839674	0.8227272	0.4257116	0.6610162	-0.9868415	0.4205759	1.0710686	-0.7495433	0.08268313	0.6191181	1.008636	0.46670672	-0.07219273	0.30623809	1.732416	0.12563187	-0.025088947	0.89881843	-0.608772	0.7408232	-1.4796971	-0.05357633	0.31075034	0.013258358	-0.78937906	0.8044432	-0.6663785	0.98175204	-0.37838423	-0.08376536	-0.13597402	0.5918971	-0.72574824	0.35578814	0.01885242
