-0.084697	0.053274	0.149914	0.403703	0.4443	-0.23864	-0.419705	0.83951	0.259116	-0.084744	0.052827	0.233198	-0.261675	-0.016581	-0.373227	-0.029693	0.593319	0.294393	0.342705	0.939692	-0.244347	-0.21248	0.731789	-0.510761	-0.019359	0.045493	-0.794113	-0.253881	0.493535	0.550967	0.021932	0.232313	-0.145918	-0.083506	-0.340037	0.115357	0.751713	0.83882	0.075301	-0.113884	-0.225189	-0.526083	-0.084312	0.092331	0.444037	-0.040811	0.454046	-0.043176	-0.260825	0.131004
0.088484	-0.345446	0.718136	0.114152	0.431157	-0.505772	0.048243	0.078268	0.051257	-0.05709	-0.388597	-0.368717	-0.114323	0.643877	-0.080873	-0.445659	0.275912	0.124382	0.425101	0.524398	0.08561	-0.167893	0.237723	0.236893	0.039163	0.047245	-0.109572	0.418652	0.155184	0.460863	-0.081009	0.389302	-0.297096	-0.063229	0.103062	0.455496	0.425285	0.149877	0.373305	0.297058	-0.020622	-0.082157	-0.403626	-0.334125	0.274247	0.075186	0.232479	0.026253	0.340515	-0.301805
0.330298	-0.148896	0.107335	-0.364139	-0.107814	0.10336	-0.272682	-0.044458	0.177849	0.207281	-0.443997	-0.044846	-0.158913	0.236637	-0.086561	-0.204624	0.207485	0.142373	-0.211639	0.557485	-0.01566	-0.480769	0.257521	0.109617	-0.367909	-0.050296	-0.242103	-0.123787	-0.12812	0.011849	0.033433	0.331887	-0.54599	0.205744	0.286	0.443116	0.514915	0.040287	-0.008144	-0.091769	0.23379	0.14844	-0.449147	0.028147	-0.105568	0.201159	-0.231555	0.18764	-0.024825	0.024497
-0.358694	0.104798	0.210621	0.053972	-0.058209	0.083166	0.149475	0.239739	-0.021428	-0.360484	-0.296462	-0.227838	-0.099435	-0.18453	-0.201208	0.173999	0.145314	0.139162	0.160155	0.461881	-0.169258	-0.225135	0.123372	0.048669	-0.283736	0.095342	-0.280478	-0.113633	0.186495	0.170012	-0.176335	0.128603	-0.337313	-0.203493	-0.003333	0.266265	0.288786	0.214436	0.141132	0.237398	-0.106461	0.26554	-0.403418	-0.168457	-0.293497	0.137103	-0.063715	0.250332	-0.166321	-0.088612
-0.010864	-0.034235	0.306867	-0.057379	-0.02875	-0.082706	-0.057554	0.149313	0.262684	-0.042398	-0.122689	-0.069588	-0.055686	0.021925	-0.160599	-0.201804	0.195634	0.173076	0.30955	0.413909	-0.164325	-0.274949	0.394136	-0.016916	-0.313201	0.109853	-0.183892	-0.082821	0.251864	0.314344	-0.148656	0.320707	-0.222071	0.007709	-0.081606	0.403277	0.279846	0.12896	-0.002373	0.210136	-0.010947	0.119356	-0.270584	-0.271656	-0.049333	0.149146	0.059686	0.18862	-0.102499	-0.103796
-0.750907	0.104055	-0.358544	0.099522	-0.010851	-0.375362	0.270221	-0.026223	0.543915	-0.20846	-0.483868	-0.126126	0.266916	-0.229769	-0.512147	-0.625486	-0.084565	-0.257892	0.43641	0.270456	-0.139441	-0.091999	-0.344689	-0.522699	-1.138253	0.214638	-0.70234	-0.526602	0.433003	-0.258445	-0.35148	0.301273	0.218773	-0.431944	-0.146402	1.007065	0.720852	0.775987	0.63991	0.022529	-0.188112	0.103647	0.127454	0.261999	0.280479	-0.459761	-0.648186	0.250457	-0.50869	0.410591
-0.007445	-0.204608	0.442906	-0.374926	0.307146	-0.106375	-0.263665	-0.260211	-0.024204	-0.156971	-0.527325	-0.549951	-0.209585	0.399138	-0.124138	-0.383127	0.030434	-0.001735	0.147637	0.701782	-0.358868	-0.090135	0.216616	0.243699	-0.394212	-0.286397	0.005989	-0.365545	0.314878	0.300969	-0.328781	0.630186	-0.590281	-0.071584	0.063387	0.360116	0.425083	-0.351952	-0.165991	0.226084	-0.019792	0.111486	-0.651902	-0.428722	0.121181	-0.116619	0.013557	0.028187	0.012413	-0.408375
-0.123557	-0.054623	0.071546	-0.008159	-0.214706	-0.148473	0.334704	0.146776	0.301397	0.08563	-0.326205	0.011923	0.099824	-0.205465	-0.117776	-0.233592	0.072253	0.212222	0.33425	0.360523	-0.185046	-0.495994	0.086573	-0.295174	-0.405215	0.183907	-0.254294	-0.069083	0.24365	0.046902	-0.09292	0.174118	-0.059193	0.009147	0.066523	0.632195	0.289363	0.337596	0.0859	0.18809	-0.011823	0.071681	-0.066228	-0.187805	-0.073975	0.039656	-0.200539	0.180046	-0.030742	0.130492
-0.146003	-0.008987	0.091462	0.055113	0.072175	-0.058885	0.171253	0.288871	0.234836	-0.043861	-0.266954	-0.102339	0.04327	-0.156956	-0.130968	-0.011497	0.186002	0.123274	0.264457	0.455612	-0.212176	-0.30526	0.152329	-0.176725	-0.25088	0.108965	-0.284946	-0.114129	0.28925	0.05074	-0.052304	0.182563	-0.147358	-0.056015	0.055668	0.409258	0.456533	0.418589	-0.015969	0.094232	-0.011427	-0.005027	-0.149643	0.032288	0.077974	0.062335	-0.063298	0.201252	-0.130765	0.006659
0.131945	-0.223356	-0.082427	0.006607	0.353852	-0.200869	0.28942	0.448161	0.148346	0.196231	-0.531981	-0.230348	0.099095	-0.143046	0.003273	0.096955	0.329477	0.167087	0.190309	0.575106	-0.150724	-0.456739	0.184549	-0.194078	-0.205888	0.345083	-0.174489	-0.270061	0.574132	0.093728	0.094427	0.204153	-0.160535	0.111828	0.230237	0.568034	0.406149	0.734231	-0.28799	0.215468	-0.010548	-0.04994	-0.168431	0.135855	0.166812	0.051364	-0.214776	0.290955	-0.037301	0.077319
-0.414179	0.025662	-0.055044	-0.057954	-0.068104	-0.006132	0.157065	0.166713	0.037952	-0.230216	-0.445632	-0.242386	0.008626	-0.279293	-0.232496	-0.195263	0.1072	0.171428	0.246749	0.349648	-0.174328	-0.26106	-0.058013	-0.003421	-0.400051	0.143949	-0.261882	-0.209995	0.239888	0.030389	-0.145413	0.18698	-0.207202	-0.0013	-0.124941	0.480995	0.456721	0.339472	0.168066	0.119426	-0.109518	0.245676	-0.186137	-0.004478	-0.158371	0.046815	-0.215712	0.211119	-0.178948	-0.021463
-0.202277	-0.145432	0.065714	0.041676	-0.144894	-0.121454	0.147246	0.310952	0.304783	-0.098421	-0.231971	-0.219258	0.067876	0.080935	-0.484359	-0.327045	-0.081276	0.255703	0.238857	0.277272	0.091899	-0.328008	0.138706	-0.288458	-0.670106	0.360551	-0.323871	-0.121898	0.198411	-0.092945	-0.096701	0.222945	-0.242065	-0.179365	0.139321	0.54589	0.165676	0.295688	0.28738	0.070238	-0.064163	0.116323	0.152566	-0.184679	-0.233384	0.019354	-0.348207	0.040359	0.07203	0.185066
-0.296307	-0.069668	0.054553	0.031173	0.019148	0.124342	0.318031	0.203521	-0.176417	0.036721	-0.509059	-0.121399	0.158413	-0.185136	-0.078285	-0.012992	-0.035466	0.059127	0.191458	0.467917	-0.098944	-0.400788	0.060765	-0.065259	-0.35369	0.356678	-0.344491	-0.082632	0.044322	0.104933	0.077828	0.053899	-0.454563	0.116773	0.164708	0.500408	0.419809	0.016496	-0.142826	0.197004	0.357751	0.374534	-0.472077	-0.060857	-0.39614	0.159552	-0.202001	0.157721	0.007728	-0.190868
-0.143809	-0.262765	0.082361	-0.247677	0.029095	0.284922	0.185552	0.290881	0.343986	-0.157889	-0.492835	-0.339254	0.020421	-0.141958	-0.212224	-0.103406	0.070767	-0.261484	0.193041	0.548804	-0.351981	-0.55642	-0.207031	0.086811	-0.47759	-0.026211	-0.507767	-0.042233	-0.122477	-0.292715	-0.232367	0.363277	-0.138006	-0.008035	0.157852	0.809899	0.705801	-0.074991	0.065172	-0.098845	0.407143	0.140128	-0.102718	0.207819	0.140092	-0.138488	-0.254953	0.336613	-0.066483	0.050553
0.150087	0.302635	0.937405	0.316614	-0.397812	-0.33347	-0.263339	-0.240826	0.489093	0.220684	-0.332333	0.506907	0.289566	0.058923	0.128264	-0.467897	0.400017	-0.176142	0.378444	0.438644	-0.728763	-0.87867	0.443006	-0.349202	-0.172467	-0.099573	-0.631598	0.379889	0.069134	0.524023	-0.055994	0.351387	-0.190434	-0.16024	0.549397	0.739121	0.116987	0.082338	0.650782	0.715592	0.253297	0.139088	-0.342388	-0.707356	-0.013295	0.041754	-0.129972	0.156562	0.169822	0.150937
0.196421	-0.348447	0.489464	0.377793	0.381566	-0.371047	-0.109976	0.004713	0.068686	-0.307152	-0.293788	-0.363162	0.110324	0.539486	0.211246	-0.320716	0.334634	-0.11432	0.291694	0.460746	-0.07785	-0.005988	-0.036557	-0.027386	-0.214267	-0.038758	-0.433577	0.274982	0.310683	0.324518	0.06393	0.197083	-0.388206	-0.572261	0.154694	0.434738	0.724764	0.347568	0.593661	0.123459	0.01791	-0.120002	-0.158201	0.016518	0.129418	-0.020234	0.351649	0.390532	0.287724	-0.086519
0.162126	-0.052585	0.022637	-0.430662	0.031092	0.414599	-0.321336	-0.001402	-0.155093	-0.259433	-0.541291	-0.267188	-0.26413	0.534369	-0.375143	-0.374065	-0.037694	-0.146491	-0.276552	1.013165	-0.284008	-0.466183	0.216256	0.016173	-0.812836	-0.22069	-0.387705	-0.341957	-0.121604	-0.096907	-0.014526	0.526057	-0.86943	-0.021167	0.373614	0.726448	0.405409	-0.205927	0.124198	-0.169628	0.726702	0.016113	-0.211794	-0.006625	-0.171029	0.069308	-0.075391	0.428992	-0.251045	-0.393241
-0.395368	0.139001	0.320388	-0.184692	0.169414	-0.120489	0.110655	-0.024024	0.161762	-0.20025	-0.265953	-0.20869	0.184525	-0.083117	-0.206112	-0.163908	-0.040543	0.246117	0.432092	0.178901	0.134348	-0.232077	0.14987	-0.14807	-0.260372	0.298095	-0.190548	0.156413	-0.008551	0.245567	-0.345116	0.194406	-0.265759	0.092603	0.010221	0.517922	0.376037	0.370041	0.425065	-0.055174	-0.154673	0.192682	-0.008958	-0.141489	0.064987	0.075481	0.055657	-0.120094	0.0163	-0.181787
-0.112218	-0.12367	0.235327	-0.265443	0.028869	-0.264169	-0.055637	0.194229	0.037072	-0.283169	-0.402699	-0.284361	-0.178402	0.003496	-0.231021	-0.234361	-0.032567	0.304183	0.208735	0.16543	-0.120847	-0.127442	-0.065849	-0.025646	-0.351697	0.364544	-0.345392	0.024828	0.329063	0.26761	-0.139957	0.141666	-0.31677	0.131477	-0.095335	0.202985	0.65006	0.314959	-0.072379	0.208827	0.131622	0.159167	-0.40963	0.012767	-0.35854	0.056712	-0.186312	-0.047804	0.09363	-0.271619
-0.358553	0.441673	0.020889	-0.075088	-0.229778	0.201682	0.303383	0.19685	0.093284	-0.057313	-0.009931	0.150744	0.060575	-0.012609	-0.402167	-0.096138	-0.142953	0.252265	0.473527	0.348337	-0.238806	-0.600281	0.082083	-0.174747	-0.474405	0.02172	-0.450653	0.107334	0.052703	-0.028291	0.099542	-0.073712	-0.592717	-0.149025	0.367347	0.486141	0.267843	0.134715	0.047588	0.615374	0.221844	-0.091324	-0.106759	0.067392	-0.075023	0.492226	0.114675	0.304415	-0.132287	-0.248099
-0.141151	-0.059341	0.524474	-0.124889	0.025875	-0.318784	0.024197	0.411303	0.02414	0.190093	-0.159548	0.071457	-0.087308	0.223076	-0.507542	0.066476	0.161272	0.342644	0.189773	0.696515	-0.260595	-0.455793	0.157789	-0.170699	-0.328015	0.22383	-0.242384	0.033465	0.052853	0.589595	0.037816	0.400835	-0.32102	0.19738	-0.083202	0.139206	0.133458	0.098745	0.028839	0.045858	0.193252	0.028024	-0.268569	-0.25739	-0.177331	0.153679	0.023526	0.097497	-0.112098	0.099322
-0.095232	0.715176	0.627717	-0.253961	-0.034533	-0.270317	-0.029231	-0.053722	0.554642	-0.242372	-0.126949	0.394744	-0.1544	-0.093848	-0.203999	-0.242221	0.099234	0.098197	0.228167	0.308611	-0.305067	-1.048969	0.537207	-0.491914	-0.557401	0.001638	-0.470073	0.373616	0.010628	0.077307	0.221582	0.207257	-0.30837	-0.380255	0.49943	0.275361	0.116198	0.405997	0.506729	0.917085	-0.206884	0.089086	-0.082006	-0.323786	-0.32637	0.385239	-0.333726	0.044103	-0.066416	0.250323
-0.173045	0.06514	0.188256	-0.127582	-0.026	-0.15128	0.015875	0.101518	0.205667	-0.108539	-0.271538	-0.064565	0.014556	0.009723	-0.140708	-0.295117	0.095911	0.105273	0.278589	0.290138	-0.142644	-0.367133	0.091046	-0.187859	-0.301979	-0.009964	-0.32794	-0.035149	0.224667	0.166202	-0.073657	0.169052	-0.250639	-0.116094	0.052195	0.406549	0.431131	0.269001	0.25309	0.17727	0.031768	0.148604	-0.202915	-0.210955	-0.115356	0.061535	-0.0623	-0.001528	-0.068733	-0.095364
-0.252595	-0.004655	0.044238	0.008453	0.040784	-0.087909	0.044562	0.108881	0.139503	-0.173419	-0.313001	-0.207623	0.021546	0.018836	-0.115177	-0.244034	0.022454	0.06618	0.216933	0.337788	-0.162623	-0.201702	0.033502	-0.103486	-0.415987	0.09592	-0.306165	-0.167411	0.296713	0.026308	-0.187349	0.17916	-0.241291	-0.131286	-0.000157	0.451296	0.513103	0.304554	0.188384	0.105365	-0.094819	0.035059	-0.204037	-0.040443	-0.044343	-0.095014	-0.094329	0.041372	-0.135947	-0.042208
-0.015873	0.161365	0.254233	0.083025	-0.158299	-0.072792	0.050612	0.220341	0.211581	0.024884	-0.167384	0.109482	-0.075043	-0.050275	-0.102339	-0.108616	0.219098	0.27502	0.314311	0.273586	-0.285828	-0.224428	0.248199	-0.240899	-0.597234	-0.106482	-0.366218	-0.154158	0.153435	0.179031	-0.211358	0.173122	-0.3443	-0.188042	0.023592	0.407791	0.295067	0.294226	0.082542	0.313751	0.235523	0.083429	-0.18087	0.053215	-0.246367	0.082374	0.127487	0.272519	-0.177366	-0.08485
-0.021451	0.01396	0.504611	0.191685	0.211044	-0.361329	-0.12787	0.707018	0.422699	0.010344	0.065816	0.39399	-0.183949	0.167885	-0.617232	0.028046	0.362937	0.320512	0.42195	0.692372	-0.276183	-0.533303	0.474657	-0.36234	-0.074321	-0.039714	-0.512351	-0.138491	0.335054	0.761746	-0.05527	0.406067	-0.186978	-0.025535	-0.162363	0.121068	0.319111	0.534013	-0.000776	0.225334	-0.125049	-0.242807	-0.340015	-0.111683	0.015775	0.095313	0.402077	-0.180473	-0.148005	0.051048
-0.108868	0.009184	0.240133	-0.054473	-0.061659	-0.074585	-0.000141	0.107182	0.253077	-0.055622	-0.247387	-0.034491	0.02139	-0.024159	-0.115882	-0.222125	0.164233	0.126026	0.251307	0.400616	-0.277263	-0.319001	0.222316	-0.120696	-0.314846	0.015794	-0.275108	-0.065815	0.195716	0.13765	-0.12437	0.276667	-0.263561	-0.018681	0.067074	0.441006	0.386012	0.135703	0.099853	0.144436	0.090814	0.116448	-0.217026	-0.229933	-0.007125	0.011152	-0.018872	0.078285	-0.068115	-0.064218
-0.642639	-0.241496	-0.052459	-0.53879	-0.422491	-0.497429	0.292826	0.427113	0.688747	-0.419931	-0.368969	0.405241	0.009494	0.513027	-0.490715	0.016272	0.262275	-0.124062	-0.161594	0.618031	-0.259348	-0.238667	-0.033096	-0.621068	-0.190265	0.556619	-0.783884	0.45223	0.087344	0.146238	0.20876	0.003058	-0.58732	0.073085	0.473331	0.186822	1.047041	0.405886	0.723867	-0.060423	0.152457	-0.347319	-0.592125	0.002702	-0.592332	0.633922	0.251979	-0.028598	-0.421446	-0.182882
-0.156139	-0.042333	0.096909	-0.205263	-0.011477	-0.003454	0.224741	0.161953	0.383924	-0.209636	-0.227335	-0.105764	-0.072698	0.028595	-0.272668	-0.148138	0.20327	0.290445	0.1494	0.375277	-0.248435	-0.292225	0.112017	-0.093372	-0.329646	-0.051796	-0.332855	-0.018036	0.227864	0.14342	-0.223258	0.222578	-0.456667	-0.170639	0.022663	0.441323	0.272956	0.216136	0.019066	0.158904	-0.051185	0.13115	-0.195186	-0.340498	-0.290616	0.153566	-0.042162	-0.016944	0.117568	-0.045174
-0.062805	0.07047	0.492344	-0.046792	0.026802	-0.324103	-0.253378	0.051717	0.385009	-0.401664	-0.323267	0.029477	0.015696	0.024453	-0.046508	-0.150514	-0.114056	-0.128137	0.157229	0.325795	-0.262191	-0.462445	0.465316	-0.286606	-0.592536	-0.098585	-0.080016	0.073071	0.116668	0.206481	-0.206744	0.020968	-0.155202	-0.193318	0.162639	0.379849	0.404339	0.402773	0.264006	0.502839	-0.296032	0.042617	-0.450246	-0.244615	-0.475247	0.098017	-0.198134	0.352207	-0.122811	-0.066273
-0.282795	0.037225	0.357233	-0.331832	-0.025	-0.291238	0.34841	0.110762	0.323318	-0.090819	-0.194348	-0.264554	-0.220448	-0.065088	-0.397518	-0.524542	-0.045278	0.07598	0.492623	0.417487	-0.113111	-0.284327	0.372421	-0.063659	-0.350773	-0.069151	-0.278159	-0.071828	0.371754	0.011823	-0.227135	0.082684	-0.185035	0.209797	-0.198475	0.792753	0.447157	-0.044814	0.185493	-0.073137	0.162732	0.216393	-0.14082	-0.386353	-0.078424	-0.055681	-0.005415	0.308638	-0.070877	-0.261106
-0.328364	-0.051965	0.526651	-0.18588	-0.154903	-0.320964	0.247545	0.27609	-0.102648	-0.35553	-0.258373	-0.393051	-0.024027	0.088498	-0.201078	-0.000731	0.32158	-0.178383	0.492708	0.684463	-0.179625	-0.010525	0.154253	0.170112	-0.480072	-0.056144	-0.16664	-0.250577	-0.006107	0.127092	-0.132214	0.269649	-0.555317	-0.12203	-0.097246	0.24965	0.292873	0.118994	0.289774	0.027777	0.267769	0.195934	-0.376913	-0.042334	-0.008318	0.165909	-0.147201	0.238568	-0.198238	-0.143143
-0.133415	-0.036161	0.050642	-0.045312	0.048236	-0.079151	0.094041	0.391263	0.014415	0.094577	-0.032812	0.084311	-0.109654	0.11407	-0.187058	-0.086872	0.22575	0.165197	0.330205	0.566693	-0.039852	-0.254942	0.155755	-0.351881	-0.408821	0.086626	-0.498101	-0.188512	0.05819	0.190061	0.103407	-0.049233	-0.312826	-0.098477	0.00637	0.391129	0.591055	0.308645	0.088879	0.129912	0.014629	-0.154168	-0.258207	-0.043441	-0.162961	0.203045	0.206304	0.277875	-0.351967	0.061892
-0.106048	-0.008069	0.15035	-0.018504	0.008383	-0.124742	-0.008053	0.227242	0.170119	-0.126573	-0.253334	-0.047288	-0.046467	0.02682	-0.182374	-0.103863	0.161805	0.127138	0.268008	0.400918	-0.148162	-0.249517	0.17413	-0.064505	-0.311823	0.086752	-0.273638	-0.095279	0.226929	0.202244	-0.104915	0.192007	-0.304919	-0.039079	-0.006496	0.338673	0.358579	0.229609	0.083942	0.086191	-0.006203	0.039893	-0.205387	-0.101802	-0.080189	0.085023	-0.001123	0.094211	-0.071529	-0.055577
-0.475711	0.395135	0.286075	-0.12292	-0.219585	0.050336	0.428339	0.278925	0.937751	-0.41639	-0.102514	0.011293	-0.205251	0.131769	-0.563923	-0.031196	-0.01931	0.627329	0.198182	0.503667	-0.33717	-0.760176	0.195677	-0.278809	-0.151657	0.130404	-0.253542	0.100844	0.455171	0.092125	-0.125412	0.391401	-0.493754	-0.556005	0.377474	0.247174	0.111307	0.531417	-0.069228	0.594603	-0.341486	0.106528	-0.107621	-0.658815	-0.328209	0.160193	0.162337	-0.138465	0.035141	-0.02985
-0.02599	-0.096437	0.205396	0.139523	-0.028481	-0.182257	-0.168038	0.230064	0.20563	-0.185241	-0.130586	0.077395	-0.177886	0.062013	-0.160128	0.035985	0.282783	0.158214	0.329716	0.490855	-0.156672	-0.215655	0.016096	-0.233323	-0.123281	0.173363	-0.392441	-0.069013	0.114377	0.164732	-0.221622	0.118851	-0.479189	0.004391	-0.016015	0.346396	0.584921	0.325975	0.052296	0.18732	0.02471	0.064451	-0.308172	-0.031853	-0.22958	0.218078	0.030286	0.069381	-0.041999	-0.112154
-0.056145	-0.058583	0.198507	-0.079923	0.025262	-0.13482	-0.036807	0.177398	0.192713	-0.072508	-0.227497	-0.036144	-0.068592	0.044403	-0.109277	-0.148056	0.204884	0.105793	0.209007	0.439413	-0.169788	-0.30151	0.212342	-0.12532	-0.295679	0.013649	-0.289067	-0.131079	0.226198	0.215651	-0.121868	0.180113	-0.292162	-0.038976	-0.028991	0.408724	0.431483	0.225244	0.123463	0.069341	0.022179	-0.033639	-0.255513	-0.097741	-0.080153	0.051321	-0.013732	0.063385	-0.081122	-0.060346
-0.453525	0.144819	0.201049	0.24483	0.187524	-0.247219	0.310137	0.190424	0.536533	0.221706	-0.485107	-0.192223	-0.218855	-0.054674	-0.631827	0.09233	0.184032	0.474144	0.342151	0.81136	-0.025519	-0.02956	0.251614	0.044969	-0.613771	0.413626	-0.247983	-0.250098	-0.014843	0.52274	0.176412	-0.000614	-0.417713	0.223456	0.463718	0.743697	0.782461	0.606499	-0.147292	-0.166561	0.145388	0.151022	0.108114	-0.128546	-0.066095	0.226661	-0.462726	0.398948	-0.073787	-0.14486
-0.305553	-0.090287	0.016588	-0.084271	-0.009573	-0.048133	0.192733	0.248433	0.103612	-0.17068	-0.384373	-0.213749	-0.01739	-0.044933	-0.174908	-0.266207	0.037133	0.12485	0.312722	0.390503	-0.127326	-0.190978	0.004522	-0.06302	-0.545879	0.04739	-0.359761	-0.296889	0.29905	0.023947	-0.180709	0.298459	-0.347211	-0.050971	-0.050614	0.598062	0.523395	0.122906	0.222624	0.0432	-0.050437	0.075492	-0.167598	-0.121654	-0.054002	-0.12683	-0.299937	0.057522	-0.018906	-0.012958
-0.084306	-0.08971	0.201431	0.090902	0.030751	-0.129057	-0.213853	0.214164	0.224213	-0.209591	-0.332945	-0.09197	0.099348	0.209338	-0.202232	-0.034388	0.040727	0.024683	0.207901	0.352658	-0.184199	-0.327506	0.28388	-0.282706	-0.361013	0.149607	-0.386636	0.041539	0.288052	0.116319	-0.14531	0.028702	-0.320029	-0.173934	0.182575	0.414835	0.233287	0.311704	0.41108	0.139437	-0.035796	0.026742	-0.29869	-0.192466	-0.242277	-0.037431	-0.078641	0.241439	-0.047044	-0.04937
